benchmark_id	condition	variant	gate_mode	tau	collection	module_id	module_survival	n_genes	n_terms	hub_filter_n_hubs	hub_gene_rate
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M0d65ce46c5df	0.578125	1248	392	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M0e0e4088b430	0.875	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M1547ee3f511b	0.625	4	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M19abc3f5721f	0.796875	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M1a41656fd0a5	0.890625	6	2	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M1bcb3bda1a1d	0.9375	6	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M23cf9683e0e2	0.890625	1	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M27f38a61b831	0.84375	8	2	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M28f53e044b6d	0.96875	5	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M2bdb5f1ff3a8	0.8125	11	2	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M2c377163fa9c	0.953125	15	2	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M30b37e5b8ecf	0.546875	16	3	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M3194bf4b00a2	0.703125	4	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M3259eeb98cdb	0.9375	6	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M3260fe371c0b	0.875	6	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M3313f6b4a951	0.796875	9	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M332970b0f877	0.921875	11	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M335c347d23d6	0.703125	18	2	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M377873fc62a5	0.9375	1	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M39412875d623	0.859375	1	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M3c4b93913a17	0.8125	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M3fd6c88640aa	0.90625	14	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M437a365196e1	0.953125	10	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M453ab6873cee	0.5625	1262	450	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M45d03c5aed62	0.75	3	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M479f2daf5ea6	0.953125	17	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M47a4b0e92b9c	0.578125	4	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M491cdb573056	0.828125	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M4af9dbe6db9b	0.9375	15	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M4e5e726d2d3f	0.671875	4	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M4e9c445c40ac	0.765625	3	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M4f07a4e13c15	0.71875	3	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M502b13ee7aec	0.859375	7	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M503694526617	0.71875	4	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M51aee11c8454	0.8125	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M567ef7642ba4	0.703125	6	2	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M585d6cc36f2a	0.71875	3	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M58e0ccd94e30	0.625	3	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M5909c8448ffb	0.734375	3	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M5ac66b39d850	0.8125	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M5e2d414765ef	0.9375	12	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M645c1c968247	0.953125	5	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M648e9af1bdb6	0.90625	16	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M67a29641c8d4	0.6875	3	3	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M68d584570ef9	0.53125	4	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M6a7bb9c45b28	0.828125	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M6b72b8674b6d	0.875	7	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M6d17d26df921	0.96875	6	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M701b72c8aabe	0.890625	14	2	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M70fe7f198c1b	0.5625	4	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M741578ffe6be	0.875	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M76c1bc023264	0.921875	5	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M78e3877c2517	0.65625	3	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M790d5b5b83d3	0.8125	9	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M7cca546579c6	0.875	5	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M7e6868d1a77f	0.859375	5	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M834a453e9877	0.9375	16	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M83e761dd792e	0.703125	3	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M84243529be65	0.765625	11	3	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M85eaccfe6bde	0.734375	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M86d1d5f7d8bd	0.75	3	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M88b73e056495	0.71875	3	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M8d7f4b36fdf9	0.78125	3	2	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M901bfe123df7	0.890625	20	3	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M919310826de2	0.8125	23	3	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M978e4a767db2	0.515625	12	3	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M99ebc9786c8b	0.6875	12	3	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M9aeb82301ff6	0.84375	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	M9d6d092eb75c	0.703125	4	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Ma408350ec7a9	0.859375	3	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Ma4107a79e9e8	0.828125	3	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Ma4a3304e6abf	0.765625	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Ma4c83acd6aa5	0.859375	13	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Maec76b262c6d	0.875	23	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Maf7e0f97520c	0.8125	11	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Mb7309e4d6441	0.640625	6	3	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Mb773179c39ec	1.0	64	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Mb9e3c2af7a12	0.796875	9	2	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Mbe28bfdbb520	0.734375	14	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Mc01192b56361	0.890625	15	3	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Mc0a935fc1670	0.859375	5	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Mc2ee36ffa37f	0.796875	9	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Mc47d9dc0d2fd	0.890625	6	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Mca2a56df8605	0.765625	3	2	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Mcde0670188dd	0.828125	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Md157a92451fd	0.71875	10	2	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Md1d9c1d6bb73	0.703125	3	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Md3ae4251b1b8	0.640625	4	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Mdd257b6b3511	0.84375	5	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Mdfaee20c5c37	0.796875	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Mdfbec8737475	0.71875	9	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Me12376bad0a9	0.8125	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Me189722179ba	0.765625	3	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Me1e480dcb7f1	0.890625	5	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Me49ff1742d95	0.90625	5	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Me4e9f5122065	0.765625	9	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Me6f21be70664	0.859375	8	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Me96c855a16ce	0.875	24	2	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Med38bdc2a843	0.9375	11	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Mef85d495e9ef	0.765625	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Mf08eb47b61cf	0.90625	7	2	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Mf13ef9c1022f	0.875	6	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Mf2db714dc65c	0.609375	4	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Mf683efaaf088	0.421875	4	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Mfae568454e06	0.796875	9	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Mfaf2962ba17b	0.953125	10	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	Reactome	Mfca7c6e27e67	0.78125	9	2	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M003ed59460f5	0.96875	22	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M086d70671ebd	0.796875	10	2	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M09b11efa2bc7	0.75	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M0b756d87ee9e	0.734375	3	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M0e561793cd0c	0.875	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M0eb1fc944115	0.859375	6	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M18e6f881f070	0.890625	1	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M1cbec48bdcb1	0.890625	5	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M1d68d37ae709	0.78125	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M2082001ea4c8	0.90625	5	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M230e5f128140	0.71875	4	2	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M261ce8aed6d2	0.78125	9	5	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M3250c1839012	0.640625	4	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M32a575d95197	0.859375	1	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M345c8502c8e9	0.734375	20	5	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M40b85ef4647e	0.84375	7	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M42b85c964799	0.796875	11	3	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M455c3c967cea	0.65625	4	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M46b0a7849e86	0.75	17	8	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M47b9c0a2e2ad	0.765625	3	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M49ca505dbf02	0.6875	19	10	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M4d88fa4fd1f7	0.8125	16	3	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M4ec08e37fba1	0.625	4	2	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M4ee5c68b4ded	0.953125	15	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M506c5f7eddd7	0.875	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M55c5d0a236b4	0.9375	5	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M5684230d5376	0.765625	20	6	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M5adf462b1e24	0.703125	19	15	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M5cf2fc8da51a	0.8125	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M6110e86c0548	0.890625	7	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M618db5ffc812	0.75	8	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M645cc703db1e	0.734375	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M6574680384f1	0.859375	25	5	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M6a46efc0ece2	0.953125	10	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M6cdbde6dc319	0.578125	112	53	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M708041e508a5	0.78125	3	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M71b448923518	0.796875	9	2	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M72aa9b4370b9	0.578125	3	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M7c84a6376338	0.90625	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M88ea0335ce04	0.75	23	6	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M89ecae6f0385	0.8125	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M8d3bf553fb1d	0.796875	7	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M90dfc13b5d23	0.9375	6	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	M9fbe44a1d144	0.703125	3	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	Ma0dea2e3fa0e	0.765625	4	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	Mab4fcf0b42b1	0.6875	4	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	Mabb89dd6db53	0.765625	3	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	Mb347bf23eecf	0.859375	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	Mb803dde78dc9	0.9375	6	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	Mba6e5050a738	0.9375	1	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	Mbab9679e3669	0.828125	8	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	Mbeeb0b2aa5e0	0.921875	10	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	Mbf0fe3849c27	0.625	4	2	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	Mc5927b2f6049	0.59375	9	4	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	Mc845dfb3932b	0.890625	5	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	Md729ec1808f4	0.796875	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	Mdea8180fe409	0.90625	17	2	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	Me4e6cf530543	0.84375	2	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	Me8e1a711d976	0.578125	4	2	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	Me9ef8a5e3f0b	0.765625	5	2	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	Mf3e667748d0f	0.859375	5	3	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	Mf467ba663d26	0.71875	3	1	0	0.0
PANCAN_TP53_v1	LUAD	ours	hard	0.2	KEGG	Mff6d70f6f22e	0.75	6	3	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M17ef41b199c3	1.0	36	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M185bfaab1d7a	1.0	75	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M1b990845e928	0.875	8	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M1d8790ad8d54	0.953125	44	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M21eae6a2d885	0.921875	13	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M22a259c4888c	0.953125	29	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M22f9460c7d50	0.9375	32	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M276be7b20f01	0.8125	14	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M29531a604a19	0.9375	5	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M439ffc87f0d8	0.890625	11	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M43ea70e29bc2	0.96875	31	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M45244dbc14ff	0.953125	10	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M48672add5139	0.90625	50	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M49d0cc1d0e30	0.875	7	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M4d4b2fbc611c	0.984375	51	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M4e767a25e422	0.984375	20	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M532e1eb29b76	0.984375	37	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M58919e249434	0.765625	9	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M5a842f826efc	1.0	41	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M5dd2ad9fdb66	0.9375	26	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M5ead73a52566	1.0	52	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M639505020b00	0.953125	41	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M67a64107e29c	0.921875	27	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M6e1dd0d8dc7e	0.921875	22	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M73196869f3e4	0.96875	54	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M7bfe26fb01a2	0.953125	30	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M7d89e530df08	0.96875	85	3	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M8bbaf9d29d29	0.890625	185	8	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M90c0e12ead30	0.984375	44	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	M9e70b43fed1e	0.90625	18	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	Mbe0eef0dd551	0.984375	61	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	Mc785aa3c4b60	1.0	41	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	Me5edaa9f1b21	0.859375	18	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	Me644b590b574	0.875	12	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	Mf98bcbc2b511	0.984375	44	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	Mfb527820524e	0.953125	22	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Hallmark	Mfb7f1ab38f59	0.90625	23	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	GO	M59da1a36df32	0.453125	4251	3385	11	0.00258762644083745
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M06777bd646ee	0.703125	10	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M06c7922aa9d5	0.9375	29	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M0ca0fd49cbb5	0.828125	2	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M0cbd6f271961	0.75	3	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M0db7d9272a85	0.953125	33	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M11bfecf99238	0.84375	8	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M14ffaf0066ff	0.9375	5	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M19009c2df6f0	0.875	6	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M1909e09a4b16	0.84375	2	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M1968a5259acd	0.65625	4	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M19cc2887cbca	0.890625	5	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M1baaa95b8732	0.515625	2508	860	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M215c533f981b	0.796875	14	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M219d9a81660a	0.796875	2	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M224f6050dcb2	0.84375	7	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M246228a9bbaa	0.8125	6	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M247bc10c2748	0.921875	10	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M2507616c01a3	0.875	6	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M2b9d1029b844	0.875	7	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M2d3dab48caab	0.765625	4	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M2dff8b30b6e5	0.71875	2	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M2e0fe9696f50	0.78125	3	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M2eedb8aba4fa	0.78125	7	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M30742654d190	0.875	16	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M31614cc9ebb9	0.6875	3	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M32c90e85e00b	0.859375	2	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M3677e45409f0	0.9375	16	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M3a2450175c64	0.71875	17	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M3d83b687e8a2	0.9375	15	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M3fbea2e3b737	0.875	7	1	0	0.0
