claim_id	entity	direction	context_keys	term_uid	source	term_id	term_name	module_id	module_missing	module_reason	gene_ids	gene_ids_suggest	gene_ids_snippet	gene_ids_n_total	gene_ids_n_in_claim	term_ids	gene_set_hash	context_score	context_evaluated	context_status	context_method	context_confidence	context_reason	select_context_score	select_context_evaluated	select_context_tokens_n	select_context_status_score	select_context_tiebreak	context_signature	context_swap_active	context_gate_mode	context_gate_hit	eligible_context	eligible	term_survival	keep_term	keep_reason	claim_json	preselect_tau_gate	context_score_proxy	select_context_mode	select_context_policy	select_notes	select_diag_n_total	select_diag_n_eligible	select_diag_n_ineligible	select_diag_n_picked	select_diag_blocked_by_module_cap	select_diag_relaxed	select_diag_relax_passes	select_diag_max_per_module	select_diag_ctx_hit_terms	claim_mode	llm_notes	context_notes	context_review_mode	context_ctx_id	context_proxy_method	context_score_proxy_norm	module_context_weight	context_score_proxy_reason	context_score_proxy_n_nonzero	context_tokens_method	context_tokens	context_tokens_n	context_score_proxy_u01	context_score_proxy_u01_norm	context_ctx_id_original	context_ctx_id_effective	context_swap_from	context_swap_to	gene_ids_excel	term_ids_excel	context_gate_applied_pre_audit
c_6c9bcdde9896	GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	down	condition,tissue,perturbation,comparison	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	fgsea_msigdb_C5_GO_BP_entrez	GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	Md2f063c0ca35	False		10300	10300	10300	1	1	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	ba9b89b41da2	0.3280584497954373	False	PASS	none	0.3280584497954373	PROXY_U01_OK		False	0	-1		b6db28ceda2d	False	hard	False	True	True	1.0	True	ok	"{""claim_id"":""c_6c9bcdde9896"",""entity"":""GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""Md2f063c0ca35"",""gene_ids"":[""10300""],""term_ids"":[""fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION""],""gene_set_hash"":""ba9b89b41da2"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=3386; eligible=3386; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=266; relaxed=False; relax_passes=0; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=b6db28ceda2d; ctx_hit_terms=0	3386	3386	0	50	266	False	0	1	0	deterministic		proxy_context_v2: u=0.328 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=b6db28ceda2d	proxy	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	EMPTY_WEIGHTS	0	v2	brca;tumor;genotype;tp53;mut	5	0.3280584497954373	0.3280584497954373	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt			'10300	'fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_PROTEIN_DEPOLYMERIZATION	False
c_419279820ab4	GOBP_MATURATION_OF_SSU_RRNA	down	condition,tissue,perturbation,comparison	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MATURATION_OF_SSU_RRNA	fgsea_msigdb_C5_GO_BP_entrez	GOBP_MATURATION_OF_SSU_RRNA	GOBP_MATURATION_OF_SSU_RRNA	M590da2dea199	False		8780	8780	8780	1	1	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MATURATION_OF_SSU_RRNA	b76251f64f49	0.5387982724092233	False	PASS	none	0.5387982724092233	PROXY_U01_OK		False	0	-1		b6db28ceda2d	False	hard	False	True	True	1.0	True	ok	"{""claim_id"":""c_419279820ab4"",""entity"":""GOBP_MATURATION_OF_SSU_RRNA"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M590da2dea199"",""gene_ids"":[""8780""],""term_ids"":[""fgsea_msigdb_C5_GO_BP_entrez:GOBP_MATURATION_OF_SSU_RRNA""],""gene_set_hash"":""b76251f64f49"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=3386; eligible=3386; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=266; relaxed=False; relax_passes=0; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=b6db28ceda2d; ctx_hit_terms=0	3386	3386	0	50	266	False	0	1	0	deterministic		proxy_context_v2: u=0.539 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=b6db28ceda2d	proxy	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	EMPTY_WEIGHTS	0	v2	brca;tumor;genotype;tp53;mut	5	0.5387982724092233	0.5387982724092233	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt			'8780	'fgsea_msigdb_C5_GO_BP_entrez:GOBP_MATURATION_OF_SSU_RRNA	False
c_5823438aa658	GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	down	condition,tissue,perturbation,comparison	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	fgsea_msigdb_C5_GO_BP_entrez	GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	Ma96c45e4a47e	False		6095,4669,473,372,8925	6095,4669,473,372,8925	6095,4669,473,372,8925	5	5	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	6cbdeffd897d	0.7436162005452145	False	PASS	none	0.7436162005452145	PROXY_U01_OK		False	0	-1		b6db28ceda2d	False	hard	False	True	True	1.0	True	ok	"{""claim_id"":""c_5823438aa658"",""entity"":""GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""Ma96c45e4a47e"",""gene_ids"":[""6095"",""4669"",""473"",""372"",""8925""],""term_ids"":[""fgsea_msigdb_C5_GO_BP_entrez:GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT""],""gene_set_hash"":""6cbdeffd897d"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=3386; eligible=3386; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=266; relaxed=False; relax_passes=0; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=b6db28ceda2d; ctx_hit_terms=0	3386	3386	0	50	266	False	0	1	0	deterministic		proxy_context_v2: u=0.744 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=b6db28ceda2d	proxy	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	EMPTY_WEIGHTS	0	v2	brca;tumor;genotype;tp53;mut	5	0.7436162005452145	0.7436162005452145	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt			'6095;4669;473;372;8925	'fgsea_msigdb_C5_GO_BP_entrez:GOBP_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	False
c_bf6bbb643a85	GOBP_PROTEIN_DNA_COMPLEX_DISASSEMBLY	down	condition,tissue,perturbation,comparison	fgsea_msigdb_C5_GO_BP_entrez:GOBP_PROTEIN_DNA_COMPLEX_DISASSEMBLY	fgsea_msigdb_C5_GO_BP_entrez	GOBP_PROTEIN_DNA_COMPLEX_DISASSEMBLY	GOBP_PROTEIN_DNA_COMPLEX_DISASSEMBLY	Md93256dc97a5	False		6749	6749	6749	1	1	fgsea_msigdb_C5_GO_BP_entrez:GOBP_PROTEIN_DNA_COMPLEX_DISASSEMBLY	165fcea41c5e	0.3766559680981987	False	PASS	none	0.3766559680981987	PROXY_U01_OK		False	0	-1		b6db28ceda2d	False	hard	False	True	True	1.0	True	ok	"{""claim_id"":""c_bf6bbb643a85"",""entity"":""GOBP_PROTEIN_DNA_COMPLEX_DISASSEMBLY"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""Md93256dc97a5"",""gene_ids"":[""6749""],""term_ids"":[""fgsea_msigdb_C5_GO_BP_entrez:GOBP_PROTEIN_DNA_COMPLEX_DISASSEMBLY""],""gene_set_hash"":""165fcea41c5e"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=3386; eligible=3386; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=266; relaxed=False; relax_passes=0; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=b6db28ceda2d; ctx_hit_terms=0	3386	3386	0	50	266	False	0	1	0	deterministic		proxy_context_v2: u=0.377 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=b6db28ceda2d	proxy	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	EMPTY_WEIGHTS	0	v2	brca;tumor;genotype;tp53;mut	5	0.3766559680981987	0.3766559680981987	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt			'6749	'fgsea_msigdb_C5_GO_BP_entrez:GOBP_PROTEIN_DNA_COMPLEX_DISASSEMBLY	False
c_9f2f07d8470c	GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL	down	condition,tissue,perturbation,comparison	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL	fgsea_msigdb_C5_GO_BP_entrez	GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL	GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL	Mdb3c37159b1c	False		682	682	682	1	1	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL	ec1c7d93ba05	0.4939639495021044	False	PASS	none	0.4939639495021044	PROXY_U01_OK		False	0	-1		b6db28ceda2d	False	hard	False	True	True	1.0	True	ok	"{""claim_id"":""c_9f2f07d8470c"",""entity"":""GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""Mdb3c37159b1c"",""gene_ids"":[""682""],""term_ids"":[""fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL""],""gene_set_hash"":""ec1c7d93ba05"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=3386; eligible=3386; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=266; relaxed=False; relax_passes=0; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=b6db28ceda2d; ctx_hit_terms=0	3386	3386	0	50	266	False	0	1	0	deterministic		proxy_context_v2: u=0.494 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=b6db28ceda2d	proxy	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	EMPTY_WEIGHTS	0	v2	brca;tumor;genotype;tp53;mut	5	0.4939639495021044	0.4939639495021044	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt			'682	'fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_VIRAL_ENTRY_INTO_HOST_CELL	False
c_88243342ca08	GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS	down	condition,tissue,perturbation,comparison	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS	GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS	M706f29c5af4e	False		2309,7978,10352,708,3028	2309,7978,10352,708,3028	2309,7978,10352,708,3028	5	5	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS	e3b3d7d1e940	0.3900889733249675	False	PASS	none	0.3900889733249675	PROXY_U01_OK		False	0	-1		b6db28ceda2d	False	hard	False	True	True	1.0	True	ok	"{""claim_id"":""c_88243342ca08"",""entity"":""GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M706f29c5af4e"",""gene_ids"":[""2309"",""7978"",""10352"",""708"",""3028""],""term_ids"":[""fgsea_msigdb_C5_GO_BP_entrez:GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS""],""gene_set_hash"":""e3b3d7d1e940"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=3386; eligible=3386; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=266; relaxed=False; relax_passes=0; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=b6db28ceda2d; ctx_hit_terms=0	3386	3386	0	50	266	False	0	1	0	deterministic		proxy_context_v2: u=0.390 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=b6db28ceda2d	proxy	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	EMPTY_WEIGHTS	0	v2	brca;tumor;genotype;tp53;mut	5	0.3900889733249675	0.3900889733249675	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt			'2309;7978;10352;708;3028	'fgsea_msigdb_C5_GO_BP_entrez:GOBP_MITOCHONDRIAL_RNA_METABOLIC_PROCESS	False
c_e10c041e3fc6	GOBP_FERROPTOSIS	down	condition,tissue,perturbation,comparison	fgsea_msigdb_C5_GO_BP_entrez:GOBP_FERROPTOSIS	fgsea_msigdb_C5_GO_BP_entrez	GOBP_FERROPTOSIS	GOBP_FERROPTOSIS	Md67bf18f459a	False		1728,2879,3162	1728,2879,3162	1728,2879,3162	3	3	fgsea_msigdb_C5_GO_BP_entrez:GOBP_FERROPTOSIS	a08ce0a296a0	0.9706767799179192	False	PASS	none	0.9706767799179192	PROXY_U01_OK		False	0	-1		b6db28ceda2d	False	hard	False	True	True	1.0	True	ok	"{""claim_id"":""c_e10c041e3fc6"",""entity"":""GOBP_FERROPTOSIS"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""Md67bf18f459a"",""gene_ids"":[""1728"",""2879"",""3162""],""term_ids"":[""fgsea_msigdb_C5_GO_BP_entrez:GOBP_FERROPTOSIS""],""gene_set_hash"":""a08ce0a296a0"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=3386; eligible=3386; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=266; relaxed=False; relax_passes=0; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=b6db28ceda2d; ctx_hit_terms=0	3386	3386	0	50	266	False	0	1	0	deterministic		proxy_context_v2: u=0.971 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=b6db28ceda2d	proxy	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	EMPTY_WEIGHTS	0	v2	brca;tumor;genotype;tp53;mut	5	0.9706767799179192	0.9706767799179192	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt			'1728;2879;3162	'fgsea_msigdb_C5_GO_BP_entrez:GOBP_FERROPTOSIS	False
c_69aabdca1cc3	GOBP_PHOSPHOLIPID_TRANSLOCATION	down	condition,tissue,perturbation,comparison	fgsea_msigdb_C5_GO_BP_entrez:GOBP_PHOSPHOLIPID_TRANSLOCATION	fgsea_msigdb_C5_GO_BP_entrez	GOBP_PHOSPHOLIPID_TRANSLOCATION	GOBP_PHOSPHOLIPID_TRANSLOCATION	M2bdfa4fbc548	False		5027,10955,5359	5027,10955,5359	5027,10955,5359	3	3	fgsea_msigdb_C5_GO_BP_entrez:GOBP_PHOSPHOLIPID_TRANSLOCATION	50f621411b93	0.9270748002497784	False	PASS	none	0.9270748002497784	PROXY_U01_OK		False	0	-1		b6db28ceda2d	False	hard	False	True	True	1.0	True	ok	"{""claim_id"":""c_69aabdca1cc3"",""entity"":""GOBP_PHOSPHOLIPID_TRANSLOCATION"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M2bdfa4fbc548"",""gene_ids"":[""5027"",""10955"",""5359""],""term_ids"":[""fgsea_msigdb_C5_GO_BP_entrez:GOBP_PHOSPHOLIPID_TRANSLOCATION""],""gene_set_hash"":""50f621411b93"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=3386; eligible=3386; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=266; relaxed=False; relax_passes=0; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=b6db28ceda2d; ctx_hit_terms=0	3386	3386	0	50	266	False	0	1	0	deterministic		proxy_context_v2: u=0.927 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=b6db28ceda2d	proxy	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	EMPTY_WEIGHTS	0	v2	brca;tumor;genotype;tp53;mut	5	0.9270748002497784	0.9270748002497784	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt			'5027;10955;5359	'fgsea_msigdb_C5_GO_BP_entrez:GOBP_PHOSPHOLIPID_TRANSLOCATION	False
c_0235f4542b03	GOBP_BROWN_FAT_CELL_DIFFERENTIATION	down	condition,tissue,perturbation,comparison	fgsea_msigdb_C5_GO_BP_entrez:GOBP_BROWN_FAT_CELL_DIFFERENTIATION	fgsea_msigdb_C5_GO_BP_entrez	GOBP_BROWN_FAT_CELL_DIFFERENTIATION	GOBP_BROWN_FAT_CELL_DIFFERENTIATION	Me6895e40a837	False		3952,1432,655,5292,3630	3952,1432,655,5292,3630	3952,1432,655,5292,3630	5	5	fgsea_msigdb_C5_GO_BP_entrez:GOBP_BROWN_FAT_CELL_DIFFERENTIATION	383c1a0b7513	0.9747572426227755	False	PASS	none	0.9747572426227755	PROXY_U01_OK		False	0	-1		b6db28ceda2d	False	hard	False	True	True	1.0	True	ok	"{""claim_id"":""c_0235f4542b03"",""entity"":""GOBP_BROWN_FAT_CELL_DIFFERENTIATION"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""Me6895e40a837"",""gene_ids"":[""3952"",""1432"",""655"",""5292"",""3630""],""term_ids"":[""fgsea_msigdb_C5_GO_BP_entrez:GOBP_BROWN_FAT_CELL_DIFFERENTIATION""],""gene_set_hash"":""383c1a0b7513"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=3386; eligible=3386; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=266; relaxed=False; relax_passes=0; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=b6db28ceda2d; ctx_hit_terms=0	3386	3386	0	50	266	False	0	1	0	deterministic		proxy_context_v2: u=0.975 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=b6db28ceda2d	proxy	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	EMPTY_WEIGHTS	0	v2	brca;tumor;genotype;tp53;mut	5	0.9747572426227755	0.9747572426227755	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt			'3952;1432;655;5292;3630	'fgsea_msigdb_C5_GO_BP_entrez:GOBP_BROWN_FAT_CELL_DIFFERENTIATION	False
c_0724b126b10e	GOBP_C4_DICARBOXYLATE_TRANSPORT	down	condition,tissue,perturbation,comparison	fgsea_msigdb_C5_GO_BP_entrez:GOBP_C4_DICARBOXYLATE_TRANSPORT	fgsea_msigdb_C5_GO_BP_entrez	GOBP_C4_DICARBOXYLATE_TRANSPORT	GOBP_C4_DICARBOXYLATE_TRANSPORT	M691fd6414aad	False		6519	6519	6519	1	1	fgsea_msigdb_C5_GO_BP_entrez:GOBP_C4_DICARBOXYLATE_TRANSPORT	402ad93001ce	0.06545666510246195	False	ABSTAIN	none	0.06545666510246195	PROXY_U01_LOW_ABSTAIN		False	0	-1		b6db28ceda2d	False	hard	False	True	False	1.0	True	ok	"{""claim_id"":""c_0724b126b10e"",""entity"":""GOBP_C4_DICARBOXYLATE_TRANSPORT"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M691fd6414aad"",""gene_ids"":[""6519""],""term_ids"":[""fgsea_msigdb_C5_GO_BP_entrez:GOBP_C4_DICARBOXYLATE_TRANSPORT""],""gene_set_hash"":""402ad93001ce"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=3386; eligible=3386; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=266; relaxed=False; relax_passes=0; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=b6db28ceda2d; ctx_hit_terms=0	3386	3386	0	50	266	False	0	1	0	deterministic		proxy_context_v2: u=0.065 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=b6db28ceda2d	proxy	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	EMPTY_WEIGHTS	0	v2	brca;tumor;genotype;tp53;mut	5	0.06545666510246195	0.06545666510246195	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt			'6519	'fgsea_msigdb_C5_GO_BP_entrez:GOBP_C4_DICARBOXYLATE_TRANSPORT	True
c_9d14ed98eb0b	GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY	down	condition,tissue,perturbation,comparison	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY	fgsea_msigdb_C5_GO_BP_entrez	GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY	GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY	M5c6e1197560e	False		7405	7405	7405	1	1	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY	74e31b3d3e49	0.3268039729328265	False	PASS	none	0.3268039729328265	PROXY_U01_OK		False	0	-1		b6db28ceda2d	False	hard	False	True	True	1.0	True	ok	"{""claim_id"":""c_9d14ed98eb0b"",""entity"":""GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":false,""context_method"":""none"",""context_status"":null,""context_reason"":null,""context_notes"":null,""evidence_ref"":{""module_id"":""M5c6e1197560e"",""gene_ids"":[""7405""],""term_ids"":[""fgsea_msigdb_C5_GO_BP_entrez:GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY""],""gene_set_hash"":""74e31b3d3e49"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	False	0.0	off	default	ranked=3386; eligible=3386; ineligible=0; picked=50; max_per_module=1; blocked_by_module_cap=266; relaxed=False; relax_passes=0; ctx_mode=off; ctx_gate=hard; ctx_swap=False; ctx_sig=b6db28ceda2d; ctx_hit_terms=0	3386	3386	0	50	266	False	0	1	0	deterministic		proxy_context_v2: u=0.327 p_fail=0.050 p_warn=0.200 key=['condition', 'tissue', 'perturbation', 'comparison'] ctx_sig=b6db28ceda2d	proxy	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	EMPTY_WEIGHTS	0	v2	brca;tumor;genotype;tp53;mut	5	0.3268039729328265	0.3268039729328265	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt	BRCA|tumor|genotype|TP53_mut_vs_TP53_wt			'7405	'fgsea_msigdb_C5_GO_BP_entrez:GOBP_MULTIVESICULAR_BODY_SORTING_PATHWAY	False
