condition	tissue	perturbation	comparison	context_key	claim_id	entity	direction	context_keys	term_uid	source	term_id	term_name	module_id	module_reason	gene_ids	term_ids	gene_set_hash	context_score	eligible	term_survival	keep_term	keep_reason	claim_json	claim_mode	llm_notes	context_evaluated	context_method	context_status	context_reason	context_notes	context_confidence	context_gate_mode	context_review_mode	context_ctx_id	context_proxy_method	context_score_proxy	context_score_proxy_norm	module_context_weight	context_score_proxy_reason	context_score_proxy_n_nonzero	context_tokens_method	context_tokens	context_tokens_n	context_signature	context_score_proxy_u01	context_score_proxy_u01_norm	context_ctx_id_original	context_ctx_id_effective	context_swap_from	context_swap_to	gene_ids_excel	term_ids_excel	context_gate_applied_pre_audit
HNSC	tumor	genotype	TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	c_66900b2e124c	HALLMARK_APICAL_SURFACE	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	fgsea_msigdb_H_entrez	HALLMARK_APICAL_SURFACE	HALLMARK_APICAL_SURFACE	M7d7e92d830b5		5314,9465,4118,8406,1946,2050,3315,2947,5329,351	fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	4e57c19a9fb1	0.0	False	1.0	True	ok	"{""claim_id"":""c_66900b2e124c"",""entity"":""HALLMARK_APICAL_SURFACE"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":true,""context_method"":""llm"",""context_status"":""FAIL"",""context_reason"":""Term 'HALLMARK_APICAL_SURFACE' is not related to the context's condition 'HNSC'"",""context_notes"":null,""evidence_ref"":{""module_id"":""M7d7e92d830b5"",""gene_ids"":[""5314"",""9465"",""4118"",""8406"",""1946"",""2050"",""3315"",""2947"",""5329"",""351""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE""],""gene_set_hash"":""4e57c19a9fb1"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	llm	ok	True	llm	FAIL	Term 'HALLMARK_APICAL_SURFACE' is not related to the context's condition 'HNSC'		0.0	hard	llm	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	0.0	EMPTY_WEIGHTS	0	v2	hnsc;tumor;genotype;tp53;mut	5	4f87a455d90d	0.08375951897453815	0.08375951897453815	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt			'5314;9465;4118;8406;1946;2050;3315;2947;5329;351	'fgsea_msigdb_H_entrez:HALLMARK_APICAL_SURFACE	True
HNSC	tumor	genotype	TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	c_e2d7a94f8047	HALLMARK_MTORC1_SIGNALING	up	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_MTORC1_SIGNALING	fgsea_msigdb_H_entrez	HALLMARK_MTORC1_SIGNALING	HALLMARK_MTORC1_SIGNALING	M852823ef4bff		8615,10197,3251,10989,6472,10212,10452,4860,9368,6533,7453,2717,6241,8878,7037,10213,31,5606,205,6513,4074,7494,1718,10097,2286,1595,5701,4783,7832,3949,8833,8140,2181,8624,3099,699,10437,1491,516,5684,3939,993,7374,3992,47,3417,1026,6509,226,5861,5693,900,5230,5163,6745,10622,5352	fgsea_msigdb_H_entrez:HALLMARK_MTORC1_SIGNALING	5bd1e2775dba	0.0	True	0.984375	True	ok	"{""claim_id"":""c_e2d7a94f8047"",""entity"":""HALLMARK_MTORC1_SIGNALING"",""direction"":""up"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":true,""context_method"":""llm"",""context_status"":""PASS"",""context_reason"":""The term HALLMARK_MTORC1_SIGNALING is associated with MTOR signaling pathway, which is relevant to cancer and particularly to TP53 mutations."",""context_notes"":null,""evidence_ref"":{""module_id"":""M852823ef4bff"",""gene_ids"":[""8615"",""10197"",""3251"",""10989"",""6472"",""10212"",""10452"",""4860"",""9368"",""6533"",""7453"",""2717"",""6241"",""8878"",""7037"",""10213"",""31"",""5606"",""205"",""6513"",""4074"",""7494"",""1718"",""10097"",""2286"",""1595"",""5701"",""4783"",""7832"",""3949"",""8833"",""8140"",""2181"",""8624"",""3099"",""699"",""10437"",""1491"",""516"",""5684"",""3939"",""993"",""7374"",""3992"",""47"",""3417"",""1026"",""6509"",""226"",""5861"",""5693"",""900"",""5230"",""5163"",""6745"",""10622"",""5352""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_MTORC1_SIGNALING""],""gene_set_hash"":""5bd1e2775dba"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	llm	ok	True	llm	PASS	The term HALLMARK_MTORC1_SIGNALING is associated with MTOR signaling pathway, which is relevant to cancer and particularly to TP53 mutations.		1.0	hard	llm	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	0.0	EMPTY_WEIGHTS	0	v2	hnsc;tumor;genotype;tp53;mut	5	4f87a455d90d	0.9319814492165457	0.9319814492165457	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt			'8615;10197;3251;10989;6472;10212;10452;4860;9368;6533;7453;2717;6241;8878;7037;10213;31;5606;205;6513;4074;7494;1718;10097;2286;1595;5701;4783;7832;3949;8833;8140;2181;8624;3099;699;10437;1491;516;5684;3939;993;7374;3992;47;3417;1026;6509;226;5861;5693;900;5230;5163;6745;10622;5352	'fgsea_msigdb_H_entrez:HALLMARK_MTORC1_SIGNALING	False
HNSC	tumor	genotype	TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	c_d96eeb106a52	HALLMARK_PEROXISOME	up	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_PEROXISOME	fgsea_msigdb_H_entrez	HALLMARK_PEROXISOME	HALLMARK_PEROXISOME	M316384fde50c		1742,3265,6477,2053,1382,412,3295,3291,5190,6833	fgsea_msigdb_H_entrez:HALLMARK_PEROXISOME	224b55fc8ce4	0.0	True	0.984375	True	ok	"{""claim_id"":""c_d96eeb106a52"",""entity"":""HALLMARK_PEROXISOME"",""direction"":""up"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":true,""context_method"":""llm"",""context_status"":""PASS"",""context_reason"":""The term HALLMARK_PEROXISOME is associated with genes involved in peroxisome function, which are relevant to cancer biology and specifically to the context of T"",""context_notes"":null,""evidence_ref"":{""module_id"":""M316384fde50c"",""gene_ids"":[""1742"",""3265"",""6477"",""2053"",""1382"",""412"",""3295"",""3291"",""5190"",""6833""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_PEROXISOME""],""gene_set_hash"":""224b55fc8ce4"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	llm	ok	True	llm	PASS	The term HALLMARK_PEROXISOME is associated with genes involved in peroxisome function, which are relevant to cancer biology and specifically to the context of T		1.0	hard	llm	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	0.0	EMPTY_WEIGHTS	0	v2	hnsc;tumor;genotype;tp53;mut	5	4f87a455d90d	0.6392462627092341	0.6392462627092341	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt			'1742;3265;6477;2053;1382;412;3295;3291;5190;6833	'fgsea_msigdb_H_entrez:HALLMARK_PEROXISOME	False
HNSC	tumor	genotype	TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	c_b14a39eaf8ab	HALLMARK_INTERFERON_ALPHA_RESPONSE	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_INTERFERON_ALPHA_RESPONSE	fgsea_msigdb_H_entrez	HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE	M94039d22fbff		4599,3665,567,10561,5698,1267,3429,10410,3107	fgsea_msigdb_H_entrez:HALLMARK_INTERFERON_ALPHA_RESPONSE	8cb48550b126	0.0	True	0.984375	True	ok	"{""claim_id"":""c_b14a39eaf8ab"",""entity"":""HALLMARK_INTERFERON_ALPHA_RESPONSE"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":true,""context_method"":""llm"",""context_status"":""PASS"",""context_reason"":""The term HALLMARK_INTERFERON_ALPHA_RESPONSE is associated with interferon-alpha signaling pathway, which is relevant to tumor context and TP53 mutation comparis"",""context_notes"":null,""evidence_ref"":{""module_id"":""M94039d22fbff"",""gene_ids"":[""4599"",""3665"",""567"",""10561"",""5698"",""1267"",""3429"",""10410"",""3107""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_INTERFERON_ALPHA_RESPONSE""],""gene_set_hash"":""8cb48550b126"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	llm	ok	True	llm	PASS	The term HALLMARK_INTERFERON_ALPHA_RESPONSE is associated with interferon-alpha signaling pathway, which is relevant to tumor context and TP53 mutation comparis		1.0	hard	llm	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	0.0	EMPTY_WEIGHTS	0	v2	hnsc;tumor;genotype;tp53;mut	5	4f87a455d90d	0.5696944455544901	0.5696944455544901	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt			'4599;3665;567;10561;5698;1267;3429;10410;3107	'fgsea_msigdb_H_entrez:HALLMARK_INTERFERON_ALPHA_RESPONSE	False
HNSC	tumor	genotype	TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	c_034016a6656c	HALLMARK_FATTY_ACID_METABOLISM	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_FATTY_ACID_METABOLISM	fgsea_msigdb_H_entrez	HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	M461f65de8e09		6584,1384,2819,3320,126,10449,3015,2194,873,216,765,51,6999,8639,218,6296,3052,4913,3032,1738,4056,8876,223,10005,7533,34,8801,9246,1632,3248,760,39,3422,364,2752,6611,2168,210,10961,224	fgsea_msigdb_H_entrez:HALLMARK_FATTY_ACID_METABOLISM	f8bb6661691d	0.0	False	0.984375	True	ok	"{""claim_id"":""c_034016a6656c"",""entity"":""HALLMARK_FATTY_ACID_METABOLISM"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":true,""context_method"":""llm"",""context_status"":""FAIL"",""context_reason"":""The term HALLMARK_FATTY_ACID_METABOLISM is not related to the context condition HNSC or tissue tumor."",""context_notes"":null,""evidence_ref"":{""module_id"":""M461f65de8e09"",""gene_ids"":[""6584"",""1384"",""2819"",""3320"",""126"",""10449"",""3015"",""2194"",""873"",""216"",""765"",""51"",""6999"",""8639"",""218"",""6296"",""3052"",""4913"",""3032"",""1738"",""4056"",""8876"",""223"",""10005"",""7533"",""34"",""8801"",""9246"",""1632"",""3248"",""760"",""39"",""3422"",""364"",""2752"",""6611"",""2168"",""210"",""10961"",""224""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_FATTY_ACID_METABOLISM""],""gene_set_hash"":""f8bb6661691d"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	llm	ok	True	llm	FAIL	The term HALLMARK_FATTY_ACID_METABOLISM is not related to the context condition HNSC or tissue tumor.		0.0	hard	llm	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	0.0	EMPTY_WEIGHTS	0	v2	hnsc;tumor;genotype;tp53;mut	5	4f87a455d90d	0.4466053471797462	0.4466053471797462	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt			'6584;1384;2819;3320;126;10449;3015;2194;873;216;765;51;6999;8639;218;6296;3052;4913;3032;1738;4056;8876;223;10005;7533;34;8801;9246;1632;3248;760;39;3422;364;2752;6611;2168;210;10961;224	'fgsea_msigdb_H_entrez:HALLMARK_FATTY_ACID_METABOLISM	True
HNSC	tumor	genotype	TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	c_45c5a21822f5	HALLMARK_PI3K_AKT_MTOR_SIGNALING	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_PI3K_AKT_MTOR_SIGNALING	fgsea_msigdb_H_entrez	HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Ma9ddf8f5a0b5		1173,7249,5594,3565,2932,6885,466,3932,4793,1649,7186,10096,3709,5601,1956,7334	fgsea_msigdb_H_entrez:HALLMARK_PI3K_AKT_MTOR_SIGNALING	98e9db3f2c37	0.0	True	0.984375	True	ok	"{""claim_id"":""c_45c5a21822f5"",""entity"":""HALLMARK_PI3K_AKT_MTOR_SIGNALING"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":true,""context_method"":""llm"",""context_status"":""PASS"",""context_reason"":""The term HALLMARK_PI3K_AKT_MTOR_SIGNALING is associated with PI3K/Akt/mTOR signaling pathway, which is relevant to cancer and particularly to TP53 mutations."",""context_notes"":null,""evidence_ref"":{""module_id"":""Ma9ddf8f5a0b5"",""gene_ids"":[""1173"",""7249"",""5594"",""3565"",""2932"",""6885"",""466"",""3932"",""4793"",""1649"",""7186"",""10096"",""3709"",""5601"",""1956"",""7334""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_PI3K_AKT_MTOR_SIGNALING""],""gene_set_hash"":""98e9db3f2c37"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	llm	ok	True	llm	PASS	The term HALLMARK_PI3K_AKT_MTOR_SIGNALING is associated with PI3K/Akt/mTOR signaling pathway, which is relevant to cancer and particularly to TP53 mutations.		1.0	hard	llm	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	0.0	EMPTY_WEIGHTS	0	v2	hnsc;tumor;genotype;tp53;mut	5	4f87a455d90d	0.025939160673983386	0.025939160673983386	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt			'1173;7249;5594;3565;2932;6885;466;3932;4793;1649;7186;10096;3709;5601;1956;7334	'fgsea_msigdb_H_entrez:HALLMARK_PI3K_AKT_MTOR_SIGNALING	False
HNSC	tumor	genotype	TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	c_8cb673d58fc0	HALLMARK_E2F_TARGETS	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_E2F_TARGETS	fgsea_msigdb_H_entrez	HALLMARK_E2F_TARGETS	HALLMARK_E2F_TARGETS	M0b67a17cb0b6		9738,5982,9221,10549,7283,1062,5111,3015,3161,5983,4673,5931,5591,11051,4361,7398,1503,9126,6117,675,2146,1434,9212,10535,9133,701,3364,898,10714,10051,4609,9238,6119,983,10528,7514,3978	fgsea_msigdb_H_entrez:HALLMARK_E2F_TARGETS	0ad1f44f507a	0.0	True	0.984375	True	ok	"{""claim_id"":""c_8cb673d58fc0"",""entity"":""HALLMARK_E2F_TARGETS"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":true,""context_method"":""llm"",""context_status"":""PASS"",""context_reason"":""The term HALLMARK_E2F_TARGETS is associated with E2F target genes, which are often upregulated in TP53 mutant tumors compared to wild-type tumors."",""context_notes"":null,""evidence_ref"":{""module_id"":""M0b67a17cb0b6"",""gene_ids"":[""9738"",""5982"",""9221"",""10549"",""7283"",""1062"",""5111"",""3015"",""3161"",""5983"",""4673"",""5931"",""5591"",""11051"",""4361"",""7398"",""1503"",""9126"",""6117"",""675"",""2146"",""1434"",""9212"",""10535"",""9133"",""701"",""3364"",""898"",""10714"",""10051"",""4609"",""9238"",""6119"",""983"",""10528"",""7514"",""3978""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_E2F_TARGETS""],""gene_set_hash"":""0ad1f44f507a"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	llm	ok	True	llm	PASS	The term HALLMARK_E2F_TARGETS is associated with E2F target genes, which are often upregulated in TP53 mutant tumors compared to wild-type tumors.		1.0	hard	llm	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	0.0	EMPTY_WEIGHTS	0	v2	hnsc;tumor;genotype;tp53;mut	5	4f87a455d90d	0.8903350950203814	0.8903350950203814	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt			'9738;5982;9221;10549;7283;1062;5111;3015;3161;5983;4673;5931;5591;11051;4361;7398;1503;9126;6117;675;2146;1434;9212;10535;9133;701;3364;898;10714;10051;4609;9238;6119;983;10528;7514;3978	'fgsea_msigdb_H_entrez:HALLMARK_E2F_TARGETS	False
HNSC	tumor	genotype	TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	c_fa7d736c70a7	HALLMARK_UV_RESPONSE_UP	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_UP	fgsea_msigdb_H_entrez	HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_UP	M210904edebae		10948,4487,7009,682,6535,2288,5702,1267,3485,5538,11333,2878,988,8692,6236,9355,262,10494,3134,2011,528,1968,10125,2907,1212,2353,1482,694,5504	fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_UP	9ecb1f267791	0.0	True	0.984375	True	ok	"{""claim_id"":""c_fa7d736c70a7"",""entity"":""HALLMARK_UV_RESPONSE_UP"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":true,""context_method"":""llm"",""context_status"":""PASS"",""context_reason"":""The term HALLMARK_UV_RESPONSE_UP is relevant to skin cancer (HNSC) and involves UV response, which aligns with the context."",""context_notes"":null,""evidence_ref"":{""module_id"":""M210904edebae"",""gene_ids"":[""10948"",""4487"",""7009"",""682"",""6535"",""2288"",""5702"",""1267"",""3485"",""5538"",""11333"",""2878"",""988"",""8692"",""6236"",""9355"",""262"",""10494"",""3134"",""2011"",""528"",""1968"",""10125"",""2907"",""1212"",""2353"",""1482"",""694"",""5504""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_UP""],""gene_set_hash"":""9ecb1f267791"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	llm	ok	True	llm	PASS	The term HALLMARK_UV_RESPONSE_UP is relevant to skin cancer (HNSC) and involves UV response, which aligns with the context.		1.0	hard	llm	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	0.0	EMPTY_WEIGHTS	0	v2	hnsc;tumor;genotype;tp53;mut	5	4f87a455d90d	0.8311171914934417	0.8311171914934417	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt			'10948;4487;7009;682;6535;2288;5702;1267;3485;5538;11333;2878;988;8692;6236;9355;262;10494;3134;2011;528;1968;10125;2907;1212;2353;1482;694;5504	'fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_UP	False
HNSC	tumor	genotype	TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	c_ef9dbbf4fb80	HALLMARK_INTERFERON_GAMMA_RESPONSE	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_INTERFERON_GAMMA_RESPONSE	fgsea_msigdb_H_entrez	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	M94039d22fbff		969,4599,3665,567,10561,3663,5698,3937,8743,5770,10124,3429,5690,3662,6403,10410,4502,9688,7130,3117,6375,9934,6892,3600,694,9021,5371,4261,7726,3106,629,4600,3394,3433,3601,355,6774	fgsea_msigdb_H_entrez:HALLMARK_INTERFERON_GAMMA_RESPONSE	645976544bb2	0.0	False	0.984375	True	ok	"{""claim_id"":""c_ef9dbbf4fb80"",""entity"":""HALLMARK_INTERFERON_GAMMA_RESPONSE"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":true,""context_method"":""llm"",""context_status"":""FAIL"",""context_reason"":""The term 'HALLMARK_INTERFERON_GAMMA_RESPONSE' is not relevant to the context of HNSC (Head and Neck Squamous Cell Carcinoma) tumor samples, especially consideri"",""context_notes"":null,""evidence_ref"":{""module_id"":""M94039d22fbff"",""gene_ids"":[""969"",""4599"",""3665"",""567"",""10561"",""3663"",""5698"",""3937"",""8743"",""5770"",""10124"",""3429"",""5690"",""3662"",""6403"",""10410"",""4502"",""9688"",""7130"",""3117"",""6375"",""9934"",""6892"",""3600"",""694"",""9021"",""5371"",""4261"",""7726"",""3106"",""629"",""4600"",""3394"",""3433"",""3601"",""355"",""6774""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_INTERFERON_GAMMA_RESPONSE""],""gene_set_hash"":""645976544bb2"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	llm	ok	True	llm	FAIL	The term 'HALLMARK_INTERFERON_GAMMA_RESPONSE' is not relevant to the context of HNSC (Head and Neck Squamous Cell Carcinoma) tumor samples, especially consideri		0.0	hard	llm	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	0.0	EMPTY_WEIGHTS	0	v2	hnsc;tumor;genotype;tp53;mut	5	4f87a455d90d	0.7559910125763791	0.7559910125763791	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt			'969;4599;3665;567;10561;3663;5698;3937;8743;5770;10124;3429;5690;3662;6403;10410;4502;9688;7130;3117;6375;9934;6892;3600;694;9021;5371;4261;7726;3106;629;4600;3394;3433;3601;355;6774	'fgsea_msigdb_H_entrez:HALLMARK_INTERFERON_GAMMA_RESPONSE	True
HNSC	tumor	genotype	TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	c_adfe198d3fea	HALLMARK_G2M_CHECKPOINT	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_G2M_CHECKPOINT	fgsea_msigdb_H_entrez	HALLMARK_G2M_CHECKPOINT	HALLMARK_G2M_CHECKPOINT	M0b67a17cb0b6		990,5926,6599,10036,9221,1062,602,3015,1946,10721,3161,8899,1810,8454,3151,9585,5813,262,8819,10762,4502,5933,7486,9462,1432,1871,4082,1874,10146,675,5371,2146,3312,7027,10024,9212,1112,10403,9133,3364,6491,25,10051,4609,4211,1841,983,3619,5887,10951,7514	fgsea_msigdb_H_entrez:HALLMARK_G2M_CHECKPOINT	ff309e380b68	0.0	True	0.984375	True	ok	"{""claim_id"":""c_adfe198d3fea"",""entity"":""HALLMARK_G2M_CHECKPOINT"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":true,""context_method"":""llm"",""context_status"":""PASS"",""context_reason"":""The term HALLMARK_G2M_CHECKPOINT is associated with cell cycle regulation and checkpoint control, which is relevant to tumor samples."",""context_notes"":null,""evidence_ref"":{""module_id"":""M0b67a17cb0b6"",""gene_ids"":[""990"",""5926"",""6599"",""10036"",""9221"",""1062"",""602"",""3015"",""1946"",""10721"",""3161"",""8899"",""1810"",""8454"",""3151"",""9585"",""5813"",""262"",""8819"",""10762"",""4502"",""5933"",""7486"",""9462"",""1432"",""1871"",""4082"",""1874"",""10146"",""675"",""5371"",""2146"",""3312"",""7027"",""10024"",""9212"",""1112"",""10403"",""9133"",""3364"",""6491"",""25"",""10051"",""4609"",""4211"",""1841"",""983"",""3619"",""5887"",""10951"",""7514""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_G2M_CHECKPOINT""],""gene_set_hash"":""ff309e380b68"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	llm	ok	True	llm	PASS	The term HALLMARK_G2M_CHECKPOINT is associated with cell cycle regulation and checkpoint control, which is relevant to tumor samples.		1.0	hard	llm	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	0.0	EMPTY_WEIGHTS	0	v2	hnsc;tumor;genotype;tp53;mut	5	4f87a455d90d	0.8225302460161241	0.8225302460161241	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt			'990;5926;6599;10036;9221;1062;602;3015;1946;10721;3161;8899;1810;8454;3151;9585;5813;262;8819;10762;4502;5933;7486;9462;1432;1871;4082;1874;10146;675;5371;2146;3312;7027;10024;9212;1112;10403;9133;3364;6491;25;10051;4609;4211;1841;983;3619;5887;10951;7514	'fgsea_msigdb_H_entrez:HALLMARK_G2M_CHECKPOINT	False
HNSC	tumor	genotype	TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	c_8ebbd59464d3	HALLMARK_BILE_ACID_METABOLISM	down	condition,tissue,perturbation,comparison	fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	fgsea_msigdb_H_entrez	HALLMARK_BILE_ACID_METABOLISM	HALLMARK_BILE_ACID_METABOLISM	M8ff555ff76b4		10351,6579,5213,367,8435,8431,4306,216,9023,3932,8856,2030,8424,3283,1733,8630,6718,189,10661,6310,5194,223,1593,1582,6258,8443,3422,866	fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	838361fd840f	0.0	False	0.984375	True	ok	"{""claim_id"":""c_8ebbd59464d3"",""entity"":""HALLMARK_BILE_ACID_METABOLISM"",""direction"":""down"",""context_keys"":[""condition"",""tissue"",""perturbation"",""comparison""],""context_evaluated"":true,""context_method"":""llm"",""context_status"":""FAIL"",""context_reason"":""No clear connection between HALLMARK_BILE_ACID_METABOLISM and the sample context (HNSC tumor)"",""context_notes"":null,""evidence_ref"":{""module_id"":""M8ff555ff76b4"",""gene_ids"":[""10351"",""6579"",""5213"",""367"",""8435"",""8431"",""4306"",""216"",""9023"",""3932"",""8856"",""2030"",""8424"",""3283"",""1733"",""8630"",""6718"",""189"",""10661"",""6310"",""5194"",""223"",""1593"",""1582"",""6258"",""8443"",""3422"",""866""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM""],""gene_set_hash"":""838361fd840f"",""gene_set_hash_source"":""input"",""term_ids_has_raw"":false}}"	llm	ok	True	llm	FAIL	No clear connection between HALLMARK_BILE_ACID_METABOLISM and the sample context (HNSC tumor)		0.0	hard	llm	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	module_weight	0.0	0.0	0.0	EMPTY_WEIGHTS	0	v2	hnsc;tumor;genotype;tp53;mut	5	4f87a455d90d	0.8500476267796064	0.8500476267796064	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt	HNSC|tumor|genotype|TP53_mut_vs_TP53_wt			'10351;6579;5213;367;8435;8431;4306;216;9023;3932;8856;2030;8424;3283;1733;8630;6718;189;10661;6310;5194;223;1593;1582;6258;8443;3422;866	'fgsea_msigdb_H_entrez:HALLMARK_BILE_ACID_METABOLISM	True
